Rank	Taxonpath	Taxon	D2.May15	D2.Jun15	D2.Jul15	D2.Aug15	D2.Oct15	D2.Nov15	D2.Jan16	D2.Feb16	D2.Mar16	D2.Apr16	D2.May16	D2.Jun16	D2.Jul16	D2.Aug16	D2.Oct16	D2.Nov16	D2.Dec16	D2.Jan17	D2.Feb17	D2.Mar17	D2.Apr17	D2.May17	D2.Jun17	D2.Jul17	D2.Aug17	D2.Sep17	D2.Nov17	D2.Dec17	D2.Jan18	D2.Feb18	D2.Mar18	D2.Apr18	D2.May18	D2.Jun18	D2.Aug18	D2.Nov18	D2.Dec18	D2.Jan19	D2.Feb19	D2.Apr19	D2.May19	D2.Jun19	D2.Jul19_STR	D2.Aug19	D2.Sep19	D2.Oct19	D2.Nov19	D2.Dec19	D2.Jan20	D2.Feb20	D2.Apr20	D2.May20	D2.Jun20	D2.Jul20	D2.Aug20	D2.Sep20	D2.Nov20	D2.Dec20	D2.Jan21	D2.Feb21	LUR20.Feb15	LUR20.Mar15	LUR20.Apr15	LUR20.May15	LUR20.Jun15	LUR20.Jul15	LUR20.Aug15	LUR20.Sep15	LUR20.Oct15	LUR20.Nov15	LUR20.Dec15	LUR20.Jan16	LUR20.Feb16	LUR20.Mar16	LUR20.Abr16	LUR20.May16	LUR20.Aug16	LUR20.Sep16	LUR20.Nov16	LUR20.Dec16	LUR20.Jan17	LUR20.Mar17	LUR20.Apr17	LUR20_May17	LUR20.Jun17	LUR20.Jul17	LUR20.Aug17	LUR20.Sep17	LUR20.Oct17	LUR20.Nov17	LUR20.Jan18	LUR20.Feb18	LUR20.Mar18	LUR20.Apr18	LUR20.May18	LUR20.Aug18	LUR20.Oct18	LUR20.Nov18	LUR20.Dec18	LUR20.Jan19	LUR20.Feb19	LUR20.Mar19	LUR20.Apr19	LUR20.Jul19_STR	LUR20.Aug19	LUR20.Sep19	LUR20.Oct19	LUR20.Nov19	LUR20.Dec19	LUR20.Jan20	LUR20.Feb20	LUR20.Mar20	LUR20.Apr20	LUR20.May20	LUR20.Jun20	LUR20.Jul20	LUR20.Aug20	LUR20.Sep20	LUR20.Oct20	LUR20.Nov20	LUR20.Dec20	LUR20.Jan21	LUR20.Feb21
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;AT-s3-44	AT-s3-44	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	3	2	5	0	2	0	0	0	0	0	0	3	10	33	6	4	3	0	0	0	4	24	10	20	0	0	0	0	0	0	1	2	10	13	2	0	0	0	0	0	0	8	16	14	23	4	0	0	0	0	0	0	0	0	0	20	11	0	1	0	0	0	0	3	7	8	0	0	0	0	0	0	0	0	1	12	8	8	1	0	0	0	6	21	82	15	1	0	0	0	0	0	4	5	10	7	2	0	1	0	0	0	0	0	7	7	33	9
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Unknown Alphaproteobacteria order 1	Unknown Alphaproteobacteria order 1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Campylobacterota;Campylobacteria;Campylobacterales	Campylobacterales	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	13	5	2	0	0	0	0	0	7	1	2	3	44	1	2	0	7	0	4	0	10	47	0	15	2	0	0	0	7	19	3	0	7	0	0	0	0	0	3	0	0	4	7	11	3	33	3	2	0	0	8	0	2	20	474	4	4	0	2	1	0	20	99	129	3	45	6	1	0	5	77	11	77	7	24	11	57	25	0	45	67	26	43	1	26	32	1	3	0	12	62	46	9	23	20	12	6	0	1	2	12	7	6	45	11	211
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Desulfovibrionia;Desulfovibrionales	Desulfovibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	105	1	0	0	0	0	0	0	0	6	2	0	0	0	0	0	7	6	2	0	6	0	0	0	0	26	35	2	4	0	0	0	0	0	0	2	7	1	0	13	0	1	0	0	0	0	1	2	0	2	0	13
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Desulfuromonadia;Bradymonadales	Bradymonadales	0	0	0	6	1	1	1	0	3	0	0	0	0	0	106	55	3	7	6	1	0	0	0	0	6	19	1	2	28	3	2	0	237	17	67	0	2	2	1	1	19	9	0	0	0	0	0	4	6	0	0	0	0	0	168	41	10	33	1	0	0	0	0	0	0	4	78	492	3	0	5	18	2	1	0	0	0	44	1	0	20	1	0	147	0	0	44	29	12	4	8	0	7	0	44	25	5	4	3	66	3	4	5	0	0	7	3	1	7	12	3	1	0	2	0	0	74	225	8	12	11	0	3
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Desulfuromonadia;PB19	PB19	0	0	1	2	0	1	0	0	0	0	0	0	1	2	0	10	1	0	1	0	0	1	0	18	3	5	12	2	8	0	0	0	0	0	1	2	0	0	0	0	0	0	0	5	34	3	6	0	0	0	0	1	2	2	8	48	49	2	6	0	0	0	0	0	0	0	56	30	2	0	1	2	0	0	0	0	3	1	0	0	0	0	0	0	13	44	0	3	7	7	1	2	0	0	0	5	0	2	2	1	0	0	0	1	120	11	0	2	0	0	0	0	0	20	0	0	15	111	15	20	0	4	0
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Myxococcota;Polyangia;Blfdi19	Blfdi19	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	8	4	9	3	1	0	0	0	0	0	0	22	46	50	2	39	8	0	0	1	6	34	8	9	0	0	0	0	0	2	0	18	40	2	4	0	2	0	0	0	0	1	16	13	0	0	0	0	0	0	0	0	2	1	1	25	7	1	0	0	0	0	0	4	59	71	2	0	0	0	0	0	0	0	29	22	4	8	2	0	0	0	0	67	11	13	2	0	0	0	0	1	12	18	2	14	8	0	8	0	0	0	0	5	13	11	15	3
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales	Bacteriovoracales	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	22	13	0	0	0	0	0	0	0	0	0	9	26	0	2	0	1	0	0	0	0	0	90	57	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	39	4	1	1	1	2	0	1	1	0	3	0	56	18	6	0	0	0	6
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales	Bdellovibrionales	2	0	6	48	27	1	7	4	1	18	1	0	1	9	35	54	8	87	4	23	0	11	28	186	34	14	24	28	51	30	59	20	10	5	14	20	24	5	49	6	8	0	2	78	70	21	83	3	8	14	25	6	0	2	72	203	11	30	12	2	0	0	6	20	1	53	101	604	3	7	53	52	2	2	21	0	6	7	44	34	54	46	1	8	39	148	131	32	16	31	44	0	4	6	26	39	60	71	54	18	5	7	18	12	95	200	43	50	4	3	8	1	120	10	3	0	40	435	58	16	14	8	56
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Oligoflexia;0319-6G20	0319-6G20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Oligoflexia;Oligoflexales	Oligoflexales	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	12	7	0	1	0	0	0	2	15	1	3	9	52	5	1	0	0	0	0	2	116	41	5	0	1	3	0	0	0	24	81	2	1	35	3	2	1	0	0	0	0	126	7	6	2	0	0	0	0	0	0	2	0	8	34	7	0	0	0	0	0	0	14	55	22	0	0	0	0	4	6	2	0	14	23	1	5	0	0	0	14	14	76	87	5	0	0	1	1	0	0	61	6	1	8	0	0	2	0	0	0	0	7	9	69	20	3
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Bacillales	Bacillales	0	2	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	2	0	7	0	0	2	2	1	0	0	0	0	0	0	0	5	1	2	0	2	0	1	0	2	0	0	0	0	0	0	1	2	0	0	0	540	0	1	0	0	0	0	3	1	14	0	0	0	0	0	0	41	0	1	0	0	2	4	3	0	0	1	8	4	0	1	0	2	2	0	0	50	2	1	3	0	0	0	3	3	2	17	3	1	4	2	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Lactobacillales	Lactobacillales	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	2	0	0	0	3	2	0	0	0	38	1	0	0	0	0	0	0	1	87	9	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	2	3	700	7	0	1	0	0	0	9	90	91	0	3	0	0	0	0	81	3	18	3	4	1	6	14	0	4	37	24	1	3	4	84	1	0	0	7	50	9	5	90	10	5	4	0	0	0	13	0	0	22	0	180
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Paenibacillales	Paenibacillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	1	0	1	0	63
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Clostridiales	Clostridiales	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	18	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	1	6	0	0	0	0	0	0	0	0	0	2	4	266	0	1	1	0	0	0	1	3	42	0	1	0	0	0	0	14	0	8	0	2	0	4	2	0	3	63	2	2	0	0	2	1	0	0	1	26	5	2	72	0	1	0	0	1	0	1	0	0	4	0	197
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Oscillospirales	Oscillospirales	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	6	1	0	1	0	0	0	0	0	0	1	4	98	0	0	0	8	0	0	0	38	61	1	2	0	0	0	0	2	14	1	0	0	0	0	2	0	0	0	0	1	5	3	2	3	12	0	2	0	2	0	0	1	26	503	8	14	5	0	0	0	19	71	280	10	80	3	0	0	0	117	7	234	22	81	9	44	19	0	58	461	52	15	0	18	56	0	0	0	26	213	59	8	127	17	7	4	1	2	1	15	6	2	43	5	184
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Lachnospirales	Lachnospirales	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	42	2	1	0	2	0	0	0	9	21	1	2	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	1	2	4	1	4	3	0	0	0	1	0	0	2	2	387	6	9	1	0	0	0	8	30	179	1	56	1	0	0	0	58	1	77	2	21	3	9	4	0	22	44	36	9	2	13	27	2	0	0	20	125	31	0	36	10	5	0	0	1	1	12	4	0	17	6	54
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales	Veillonellales-Selenomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	3	26	0	0	0	2	2	0	0	4	12	0	3	0	0	0	0	0	4	0	0	0	0	0	1	0	0	2	0	1	0	1	0	0	2	0	0	1	1	0	0	1	2	264	3	1	1	0	0	0	13	22	43	6	18	0	1	0	1	71	2	23	0	4	10	1	8	0	32	93	5	5	0	4	3	1	0	0	4	11	6	0	5	6	1	0	2	2	1	2	0	0	7	0	39
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Cyanobacteria;Cyanobacteriia;Synechococcales	Synechococcales	1758	51	303	6089	12733	4628	394	92	161	41	412	128	123	3803	2086	16156	2209	654	3777	95	1551	2306	1178	10972	21334	32721	6449	2900	5142	2661	443	1006	4179	3686	12220	24295	2249	2129	1759	5802	1277	5013	993	5148	6636	2728	801	550	5142	2117	2722	580	823	894	8271	8113	6173	3728	1923	3613	692	39	2345	522	77	3820	4871	2710	2498	2638	3153	1091	79	28	32	62	3289	660	9586	4515	1420	41	218	1186	2427	14991	40541	13819	14050	1711	1287	1679	1575	75	2740	7568	10670	3928	1398	6761	2441	138	1464	466	6784	2532	2050	269	660	1197	1566	254	1287	391	494	751	3788	2990	2663	4587	2518	1590	360
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Cyanobacteria;Cyanobacteriia;Unknown Cyanobacteriia order 1	Unknown Cyanobacteriia order 1	19	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Cyanobacteria;Vampirivibrionia;Obscuribacterales	Obscuribacterales	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1168	24	1083	3	1	0	0	0	51	2	2	0	0	0	0	0	0	0	3	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	42	19	1	0	0	0	2	375	0	23	8	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales	Bifidobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	2	16	0	4	0	0	0	0	4	0	2	0	0	0	2	1	0	0	4	11	0	0	1	3	1	0	0	6	18	15	0	8	1	1	1	0	0	0	7	0	0	4	0	21
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Actinobacteria;Corynebacteriales	Corynebacteriales	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	6	1	0	0	1	249	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	22	4	1	0	0	0	3	0	0	0	1
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Actinobacteria;Micrococcales	Micrococcales	0	1	0	0	0	0	0	0	2	0	0	2	12	14	25	20	5	99	2	30	0	0	1	1	0	5	0	11	0	1	0	2	0	3	0	0	0	0	1	4	1	2	0	0	2	2	8	1	1	0	1	0	6	2	2	6	4	3	1	0	0	0	4	0	3	37	5	0	1	3	0	1	4	0	1	2	10	40	8	64	6	1	11	2	38	16	11	4	15	2	0	1	0	0	0	3	55	0	2	0	1	2	1	21	22	6	8	17	13	0	2	2	0	0	7	16	18	2	2	2	0	1	5
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Actinobacteria;Frankiales	Frankiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	44	0	0	0	0	0	0	9	0	0	0	2	169	1	0	0	1	0	0	0	0	255	7	0	0	0	0	0	0	0	6	0	0	1	0	2	0	0	2	0	0	49	2	1	0	17	0	0	0	0	0	0	0	5	0	9	0	1	0	0	0	21	0	2	0	136	0	3	0	0	0	5	4	0	6	1	12	16	0	0	0	2	0	2	14	0	4	0	0	0	6	155	0	0	1	3	0	0	23	0	0	0	1	0	2	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Actinobacteria;PeM15	PeM15	4	0	4	156	56	0	0	1	1	0	0	2	1	8	14	45	10	4	4	0	1	0	2	65	110	223	52	14	17	9	6	3	24	18	102	37	27	6	2	6	1	16	18	65	180	65	50	15	18	6	5	3	28	18	77	348	51	23	2	2	0	0	2	1	0	202	35	40	26	8	7	7	3	0	0	1	16	11	11	39	10	2	0	9	3	29	112	99	66	26	5	4	3	2	7	64	32	16	22	17	3	0	2	7	62	31	97	20	27	11	6	2	6	0	8	9	25	17	116	43	5	14	1
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Acidimicrobiia;Microtrichales	Microtrichales	2	0	1	0	167	1	43	15	27	2	3	0	1	5	41	54	24	28	9	42	7	1	0	0	34	122	97	301	196	79	25	32	21	0	1	105	301	36	41	9	0	1	0	1	16	155	161	132	185	56	3	10	2	1	0	5	94	171	88	147	20	4	4	0	0	0	0	39	34	10	65	56	17	7	3	0	13	44	23	97	80	13	10	12	0	0	53	98	24	25	89	57	92	5	34	2	37	106	188	121	73	6	62	0	7	27	161	105	116	107	102	21	0	14	2	0	1	2	117	128	88	109	28
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales	Actinomarinales	17	26	55	1216	3010	131	209	185	690	240	357	61	46	140	1862	2490	1537	1714	1847	1611	2671	349	427	473	1299	2458	2169	1494	1699	3372	2093	3665	282	202	361	2995	3262	459	1087	1295	772	953	493	384	700	2526	2327	2054	3388	1648	748	39	514	175	491	277	1328	2708	1436	1307	477	73	163	19	14	3986	1030	127	831	272	2440	703	262	122	129	116	156	360	1370	2878	1980	981	1598	105	1119	847	1438	1762	1749	1875	1063	1360	987	2549	66	273	2408	2264	2741	3512	1146	529	134	355	908	1172	3740	2124	1920	1349	1122	1658	317	74	439	293	443	40	1525	1842	1550	1895	693
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Chloroflexi;Dehalococcoidia;SAR202 clade	SAR202 clade	1	1	0	0	11	2	6	1	0	0	0	0	0	0	8	79	75	18	2	1	0	0	0	0	19	1	344	895	144	1	2	0	0	0	5	112	286	36	50	0	0	0	1	5	34	102	1281	671	135	41	2	11	1	0	0	2	47	242	96	71	1	1	0	0	0	0	0	8	3	6	44	30	0	1	0	0	0	3	23	54	29	0	0	1	0	0	0	5	22	24	123	15	21	0	0	0	0	14	244	85	6	0	0	2	0	3	108	777	270	113	45	0	0	4	0	0	0	5	148	285	155	139	21
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Saccharimonadia;Saccharimonadales class incertae sedis;Saccharimonadales	Saccharimonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Gracilibacteria phylum incertae sedis;Gracilibacteria;JGI 0000069-P22	JGI 0000069-P22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	49
order	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales	Flavobacteriales	2775	2196	1575	10916	5149	836	669	935	1614	4553	2561	2037	1389	1488	16597	11797	11407	19810	18226	18756	11654	31463	7634	11081	14263	12556	11544	13510	18789	22770	13702	26152	30998	21734	16630	9704	9873	2999	16479	24848	17950	11232	4622	5944	10195	8286	7608	9114	10629	12401	12753	5211	8490	3946	6410	9133	4668	18303	6643	7674	934	983	19423	3417	2253	16117	3790	6837	1970	2173	13648	9107	1705	2764	4636	1927	2073	3831	11879	9080	11042	22264	22639	34717	16266	14709	6539	15263	15910	16044	10500	8767	7973	18786	31075	5531	24020	6331	14285	10251	11302	20394	28804	8861	9978	16151	6412	11688	8585	5286	10709	13200	20847	10254	12116	20856	10441	4835	9267	13528	11832	6739	6205
order	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Cytophagales	Cytophagales	42	3	3	0	153	16	31	31	32	15	12	1	6	1	81	251	144	241	196	544	37	5	0	30	92	21	346	488	439	733	445	102	43	42	0	118	642	115	283	128	275	83	1	7	13	204	183	274	180	469	18	17	12	0	1	10	45	668	163	208	26	1	54	19	14	0	2	33	16	22	366	193	22	25	12	2	1	32	232	330	408	391	70	127	34	26	108	19	159	164	140	113	158	169	169	0	129	255	565	343	142	288	84	21	38	60	165	162	193	139	260	159	22	43	7	355	6	19	259	180	275	110	155
order	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Bacteroidales	Bacteroidales	3	1	0	0	0	0	4	3	2	2	1	0	0	2	0	10	5	53	4	3	14	0	0	0	1	21	0	2	20	312	5	13	0	38	0	1	1	51	253	2	24	0	0	0	0	4	31	4	0	7	2	0	1	0	0	9	0	2	15	11	12	5	47	0	3	4	0	73	1	3	49	2014	16	17	13	1	0	1	113	229	860	55	320	2	13	5	17	242	36	658	23	196	33	111	228	4	274	424	138	77	14	79	139	8	5	0	54	383	137	28	181	51	42	41	9	25	3	41	24	17	163	23	910
order	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Sphingobacteriales	Sphingobacteriales	26	136	227	240	237	18	2	0	2	4	33	25	102	8	389	207	11	45	3	0	0	125	500	399	621	800	33	6	2	43	2	2	61	1495	1507	112	2	1	76	8	33	15	122	470	188	30	6	3	3	0	2	11	13	1654	112	160	2	7	19	4	1	1	34	7	759	453	691	826	67	12	21	727	5	2	5	40	37	39	181	8	52	9	23	52	1580	1342	415	837	446	130	1	7	1	22	63	1065	906	94	29	6	2	12	8	532	715	679	24	139	9	5	94	25	12	40	837	3927	499	175	24	6	55	2	177
order	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Chitinophagales	Chitinophagales	87	1	12	688	62	6	6	5	7	22	3	1	96	33	157	33	107	172	128	90	15	18	140	128	267	193	33	94	223	129	56	57	585	211	882	97	74	27	266	69	2059	169	0	55	716	25	36	107	108	18	18	82	20	70	1164	417	36	74	112	40	5	4	39	8	2	9665	450	2951	34	9	95	50	7	4	10	3	178	45	59	60	76	128	49	823	150	150	92	145	165	33	159	42	7	25	6772	126	971	167	117	36	118	40	799	31	133	319	31	54	175	46	77	26	45	167	7	209	1818	3064	112	100	161	34	289
order	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Rhodothermia;Balneolales	Balneolales	62	3784	693	2042	289	8	5	3	3	5	16	511	524	42	1033	154	19	2	0	0	0	8	2656	1267	834	291	79	17	0	0	2	0	0	1265	4345	27	0	0	3	12	6	1490	1257	1791	1812	50	13	6	0	0	9	18	643	222	1941	1349	6	9	0	0	2	3	31	87	2110	1087	1421	66	261	9	0	18	8	2	5	136	139	241	126	3	0	0	7	5	24	3627	216	330	3016	308	0	0	2	0	0	187	142	8	0	10	0	0	11	2109	1383	1041	39	11	2	1	0	32	4	72	366	510	2611	236	111	13	4	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Rhodothermia;Rhodothermales	Rhodothermales	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	1	0	0	12	0	1	0	21	0	0	0	7	0	0	1	0	0	90	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	0	0	2	0	0	0	0	22	0	0	0	0	0	0	0	0	0	2	2	0	88	0	0	0	1	0	0	0	0	0	0	69	5	2	3	5	4	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales	Gemmatimonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
