OTU	D2.May15	D2.Jun15	D2.Jul15	D2.Aug15	D2.Oct15	D2.Nov15	D2.Jan16	D2.Feb16	D2.Mar16	D2.Apr16	D2.May16	D2.Jun16	D2.Jul16	D2.Aug16	D2.Oct16	D2.Nov16	D2.Dec16	D2.Jan17	D2.Feb17	D2.Mar17	D2.Apr17	D2.May17	D2.Jun17	D2.Jul17	D2.Aug17	D2.Sep17	D2.Nov17	D2.Dec17	D2.Jan18	D2.Feb18	D2.Mar18	D2.Apr18	D2.May18	D2.Jun18	D2.Aug18	D2.Nov18	D2.Dec18	D2.Jan19	D2.Feb19	D2.Apr19	D2.May19	D2.Jun19	D2.Jul19_STR	D2.Aug19	D2.Sep19	D2.Oct19	D2.Nov19	D2.Dec19	D2.Jan20	D2.Feb20	D2.Apr20	D2.May20	D2.Jun20	D2.Jul20	D2.Aug20	D2.Sep20	D2.Nov20	D2.Dec20	D2.Jan21	D2.Feb21	LUR20.Feb15	LUR20.Mar15	LUR20.Apr15	LUR20.May15	LUR20.Jun15	LUR20.Jul15	LUR20.Aug15	LUR20.Sep15	LUR20.Oct15	LUR20.Nov15	LUR20.Dec15	LUR20.Jan16	LUR20.Feb16	LUR20.Mar16	LUR20.Abr16	LUR20.May16	LUR20.Aug16	LUR20.Sep16	LUR20.Nov16	LUR20.Dec16	LUR20.Jan17	LUR20.Mar17	LUR20.Apr17	LUR20_May17	LUR20.Jun17	LUR20.Jul17	LUR20.Aug17	LUR20.Sep17	LUR20.Oct17	LUR20.Nov17	LUR20.Jan18	LUR20.Feb18	LUR20.Mar18	LUR20.Apr18	LUR20.May18	LUR20.Aug18	LUR20.Oct18	LUR20.Nov18	LUR20.Dec18	LUR20.Jan19	LUR20.Feb19	LUR20.Mar19	LUR20.Apr19	LUR20.Jul19_STR	LUR20.Aug19	LUR20.Sep19	LUR20.Oct19	LUR20.Nov19	LUR20.Dec19	LUR20.Jan20	LUR20.Feb20	LUR20.Mar20	LUR20.Apr20	LUR20.May20	LUR20.Jun20	LUR20.Jul20	LUR20.Aug20	LUR20.Sep20	LUR20.Oct20	LUR20.Nov20	LUR20.Dec20	LUR20.Jan21	LUR20.Feb21	classification
SWARM_12466	0	0	0	0	8	5	0	0	1	7	7	4	3	2	2	7	0	1	0	3	4	2	1	7	1	3	0	0	0	0	1	0	9	0	0	10	0	0	0	5	1	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	7	1	0	0	3	0	10	5	1	1	2	0	2	7	3	6	2	1	1	2	0	0	3	2	4	2	6	0	4	1	2	0	0	0	4	3	0	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
SWARM_816	0	0	2	0	1	1	3	0	1	0	0	0	2	1	0	4	4	16	4	1	1	12	11	21	30	16	66	153	226	6	1	0	0	0	2	25	29	33	22	1	8	51	20	13	62	35	177	176	136	16	14	5	11	0	3	9	28	68	46	26	2	0	1	1	0	0	3	0	1	1	63	21	1	1	0	1	2	1	4	27	29	0	0	0	73	100	4	11	22	12	122	32	17	2	0	0	5	0	54	50	30	1	0	13	12	5	30	112	97	47	15	1	5	1	5	3	6	1	9	99	33	54	13	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Parvibaculales;Parvibaculaceae
SWARM_4972	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	6	57	0	0	0	0	0	0	0	9	13	11	0	1	0	0	0	0	0	3	20	7	0	0	0	0	0	0	0	0	7	7	5	1	0	0	0	0	0	0	0	0	0	14	9	1	0	0	0	0	0	0	16	17	1	0	0	0	0	0	0	0	0	28	8	10	0	0	0	0	3	11	83	13	0	0	0	0	0	0	1	8	4	2	0	0	0	0	0	0	0	0	2	1	7	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Gemmatimonadota;BD2-11 terrestrial group
SWARM_1925	0	0	0	0	22	0	0	2	0	0	0	0	0	0	120	56	18	7	0	5	1	0	0	0	3	28	112	95	82	23	50	9	0	0	0	33	16	0	1	0	0	0	0	0	12	7	12	8	0	1	0	0	0	0	0	4	1	50	2	8	0	0	0	0	1	0	0	25	1	0	54	11	0	0	0	0	0	31	47	46	24	0	0	0	0	0	0	10	1	58	17	1	12	4	0	0	14	34	7	7	0	1	0	0	0	1	13	1	4	4	0	0	0	0	0	0	0	0	20	6	22	3	2	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola
SWARM_1924	0	0	0	1	1	1	2	1	0	0	0	1	0	0	1	16	10	11	2	9	6	15	5	9	7	4	35	73	118	12	29	8	1	11	7	64	29	57	20	3	1	10	2	1	3	8	19	24	56	29	4	0	0	1	4	5	25	63	40	54	2	0	5	0	0	0	2	0	0	1	45	51	1	0	0	0	1	0	15	20	40	2	0	2	5	11	9	4	11	8	47	10	54	7	0	2	14	64	29	44	29	0	0	6	2	2	16	11	18	39	36	4	1	0	5	1	1	0	7	58	27	41	12	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodospirillales;AEGEAN-169 marine group
SWARM_9719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	3	0	0	4	0	0	0	0	5	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	69	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group
SWARM_5873	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	32	10	0	0	0	0	0	0	0	15	2	2	0	0	0	0	0	0	1	32	75	9	2	0	1	0	0	0	0	0	21	10	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	17	5	0	0	0	0	0	0	0	10	46	4	1	0	0	0	0	0	0	0	0	2	15	18	2	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Chloroflexi;Dehalococcoidia;SAR202 clade
SWARM_5871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Methylophagaceae
SWARM_6021	0	0	1	0	0	0	0	0	0	0	0	1	0	10	24	135	5	60	4	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
SWARM_6020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Phaeodactylibacter
SWARM_2386	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	12	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	3	3	5	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	39	0	0	0	0	3	3	4	2	0	0	0	0	0	0	0	6	0	1	0	3	20	0	5	0	1	0	1	3	0	1	1	0	1	0	1	0	0	0	2	0	0	0	2	0	0	3	0	1	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
SWARM_5874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter
SWARM_6385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	6	44	0	0	0	0	0	0	0	0	2	8	1	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylophilus
SWARM_2033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	5	0	0	0	3	0	0	1	1	9	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	17	0	1	0	0	0	0	2	0	2	0	6	0	0	0	2	15	0	6	0	3	1	1	0	0	41	11	1	1	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	1	0	5	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae
SWARM_2220	0	0	0	0	3	0	0	0	0	0	0	0	0	1	3	19	2	0	0	0	0	0	0	1	1	0	57	9	3	0	0	0	0	0	3	7	2	0	0	0	0	0	1	41	39	85	30	6	1	0	0	0	0	0	0	22	10	28	4	4	0	0	0	0	0	0	0	26	2	0	3	0	0	0	0	0	0	3	4	2	1	0	0	0	0	1	0	2	3	1	0	0	0	0	0	0	6	1	6	1	0	0	0	2	23	21	98	31	4	0	0	0	0	1	0	0	3	29	255	36	12	4	0	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Pelagicoccus
SWARM_2172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;C39
SWARM_3336	0	0	0	0	15	0	0	1	0	0	0	0	0	0	1	96	37	1	0	0	0	0	0	0	0	0	27	8	0	0	0	0	0	0	0	51	10	4	2	0	0	0	0	0	0	1	40	1	0	1	0	0	0	0	0	0	1	46	0	15	0	0	0	0	0	0	0	3	0	0	20	0	0	0	0	0	0	0	67	70	7	0	0	0	0	0	0	0	0	26	0	0	2	0	0	0	0	13	5	7	0	0	0	0	0	0	0	7	2	0	6	0	0	0	0	0	0	0	5	23	21	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group
SWARM_2540	0	0	0	14	116	2	0	0	0	0	0	0	1	1	35	81	15	3	1	0	0	0	3	21	208	27	12	5	3	1	0	0	0	0	56	88	77	6	5	0	0	1	12	85	23	42	44	36	6	1	0	1	2	2	6	32	17	72	1	0	1	1	0	0	1	0	10	1	21	0	20	2	0	0	0	0	1	6	35	20	4	1	0	0	1	19	30	39	35	11	0	0	0	0	0	2	19	39	49	15	2	0	0	3	46	20	37	21	21	2	1	0	0	2	0	6	6	2	147	24	40	0	2	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rickettsiales;S25-593
SWARM_3335	1	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	3	16	13	2	0	0	0	0	0	0	0	3	75	82	4	2	0	0	1	0	0	2	10	0	0	0	0	0	0	0	1	3	17	2	0	0	0	0	0	0	1	1	32	4	5	0	2	0	0	0	0	3	0	0	6	12	2	0	0	0	0	0	0	13	23	0	0	0	0	0	0	0	0	0	46	30	46	4	2	0	0	0	5	48	14	0	6	0	0	0	0	1	1	10	10	3	0	2	0	0	0	0	1	0	2	39	1	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;OM190
SWARM_3332	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	61	0	4	0	0	0	0	0	3	3	2	1	1	1	0	0	0	0	3	41	13	2	2	1	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	1	0	1	0	0	0	0	0	4	13	0	3	2	0	0	0	0	3	8	3	0	1	0	1	0	0	0	0	0	0	0	0	1	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;Francisella
SWARM_2171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	4	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	4	0	3	0	1	0	0	1	0	4	0	1	0	0	0	0	14	7	0	0	0	0	0	0	3	0	2	0	2	0	0	0	0	2	0	0	0	0	1	1	0	0	2	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
SWARM_3330	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	2	0	0	0	7	5	0	11	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
SWARM_3331	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	424	8	5	2	5	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	40	0	2	15	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
SWARM_927	1	1	0	156	1	3	8	0	7	1	22	55	73	48	206	97	102	68	36	43	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	2	0	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	68	1	4	0	1	0	4	0	2	11	39	2	58	53	214	28	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium
SWARM_922	1	0	0	1	2	3	52	5	0	0	0	0	0	0	0	62	83	24	0	3	0	0	0	1	24	2	33	166	149	0	3	0	1	0	2	154	39	20	22	0	0	0	0	2	4	15	137	72	18	2	0	0	0	0	0	1	2	56	29	179	0	1	0	0	0	0	0	3	1	5	536	81	1	1	0	0	0	2	20	31	114	0	0	0	0	0	0	0	1	24	71	7	7	0	0	0	4	11	33	14	1	0	0	0	1	3	25	101	39	11	4	0	1	1	0	0	0	0	19	24	49	31	40	Main genome;Archaea;Archaea (superkingdom);Euryarchaea sensu lato superphylum;Thermoplasmatota;Thermoplasmata;Marine Group II
SWARM_1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	5	0	0	0	12	1	0	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	3	1	6	0	0	0	0	5	2	2	0	4	0	1	0	0	26	81	7	1	0	7	0	1	0	0	0	1	10	1	4	0	2	0	1	0	0	1	0	1	5	1	10	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;C39
SWARM_677	0	0	0	4	7	10	17	10	14	1	0	0	1	0	0	16	6	29	7	13	10	13	3	7	2	2	28	93	39	17	10	23	2	0	0	28	116	11	27	6	3	1	1	10	53	73	107	114	314	75	26	0	12	2	1	16	159	99	83	112	20	3	0	1	0	11	2	2	10	8	31	27	6	6	2	0	0	3	18	29	29	2	1	8	2	3	8	5	8	3	22	24	37	8	0	0	8	21	98	55	48	0	2	0	3	1	39	83	109	105	98	21	6	2	8	1	1	6	31	200	46	110	24	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;UBA10353 marine group
SWARM_676	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	2	0	6	0	0	4	3	0	0	4	0	0	1	0	1	0	0	0	0	7	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae
SWARM_2368	0	0	0	10	6	1	0	0	0	0	0	0	0	0	126	10	3	0	0	0	0	0	0	37	75	40	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	14	1	16	0	0	0	0	0	0	0	2	0	339	1	0	2	0	0	0	0	0	0	5	6	1	0	0	1	0	0	27	3	27	18	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	22	47	1	0	0	0	0	0	0	0	0	1	7	57	0	2	2	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group
SWARM_4305	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
SWARM_673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	2	6	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	10	3	6	0	0	0	0	0	1	5	0	0	0	0	0	1	0	0	0	1	2	4	1	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	3	1	0	0	5	0	0	0	0	8	9	0	0	0	0	0	0	4	9	10	0	9	4	1	0	0	0	0	0	1	2	0	0	1	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae
SWARM_15892	0	0	0	0	0	1	0	0	0	1	4	8	1	0	17	0	5	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12
SWARM_8726	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	9	26	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	95	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group
SWARM_670	0	0	0	13	16	0	0	0	0	0	0	0	0	0	24	3	2	0	0	0	0	0	0	0	0	0	64	35	0	0	0	0	0	0	10	9	8	0	1	0	0	0	0	114	173	93	121	82	77	23	2	0	5	24	261	333	30	135	6	4	2	0	0	0	0	17	12	9	9	1	4	1	0	0	0	0	0	8	2	2	0	0	0	0	0	0	0	1	13	7	0	0	0	0	0	0	3	1	8	1	0	0	0	0	153	242	65	140	53	20	19	6	3	0	1	42	245	130	121	67	80	11	1	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;SAR86 clade
SWARM_2360	0	0	2	0	0	0	0	2	1	13	0	0	0	0	0	3	0	82	0	13	0	11	6	0	1	2	0	6	1	28	3	15	4	5	0	1	0	0	42	4	8	0	0	0	0	0	1	0	8	13	25	2	0	2	0	0	0	0	0	0	0	0	6	14	0	0	0	0	0	1	14	2	2	2	19	0	0	0	6	17	30	24	0	2	10	0	8	2	0	7	0	0	2	6	11	0	2	2	1	0	1	5	0	10	0	2	0	0	0	1	8	1	118	2	3	0	7	0	2	0	0	0	2	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
SWARM_2008	33	0	0	0	0	0	0	0	1	6	0	0	0	0	1	1	47	15	15	0	0	0	0	0	1	0	0	3	78	7	0	41	23	0	0	1	14	0	0	27	4	0	0	1	0	1	12	26	24	0	2	0	0	0	0	0	4	7	7	1	0	0	4	0	0	0	0	1	1	0	8	0	0	0	1	0	0	0	0	1	9	0	0	5	0	5	0	2	0	1	85	9	2	11	39	0	0	4	9	4	2	0	182	0	0	0	2	24	19	3	0	1	0	3	1	0	0	0	3	26	1	3	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Aureispira
SWARM_4674	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
SWARM_679	1	1	0	6	0	0	0	1	0	0	1	0	0	0	0	4	0	6	0	0	0	0	0	0	1	1	0	0	2	19	3	0	0	4	0	0	0	2	12	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	2	0	1	1	0	0	0	0	0	0	1	2	113	1	7	1	0	0	1	8	4	69	3	28	0	1	0	0	9	3	19	4	9	2	5	15	0	27	11	5	2	2	11	5	0	0	0	2	6	2	2	7	0	1	0	0	0	0	0	2	2	1	0	25	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae
SWARM_678	0	1	1	4	1	3	2	1	17	25	81	124	154	81	127	161	39	411	27	32	3	0	0	1	1	0	0	2	0	0	0	0	3	2	0	0	1	28	6	18	6	12	0	0	2	0	0	1	2	0	0	0	5	0	0	0	3	0	0	0	2	2	0	1	0	0	2	1	0	4	0	2	0	7	20	34	11	74	18	119	8	8	0	0	1	0	3	1	0	2	0	1	0	1	1	8	20	4	3	5	6	19	0	0	1	0	0	2	12	2	0	1	2	0	0	1	0	0	0	13	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
