OTU	D2-May15	D2-Jun15	D2-Jul15	D2-Aug15	D2-Oct15	D2-Nov15	D2-Dec15	D2-Jan16	D2-Feb16	D2-Mar16	D2-Apr16	D2-May16	D2-Jun16	D2-Jul16	D2-Aug16	D2-Sep16	D2-Oct16	D2-Nov16	D2-Dec16	D2-Jan17	D2-Feb17	D2-Mar17	D2-Apr17	D2-May17	D2-Jun17	D2-Jul17	D2-Aug17	D2-Sep17	D2-Oct17	D2-Nov17	D2-Dec17	D2-Jan18	D2-Feb18	D2-Mar18	D2-Apr18	D2-May18	D2-Jun18	D2-Aug18	D2-Sep18	D2-Oct18	D2-Nov18	D2-Dec18	D2-Jan19	D2-Feb19	D2-Apr19	D2-May19	D2-Jun19	D2-Jul19_STR	D2-Aug19	D2-Sep19	D2-Oct19	D2-Nov19	D2-Dec19	D2-Jan20	D2-Feb20	D2-Apr20	D2-May20	D2-Jun20	D2-Jul20	D2-Aug20	D2-Sep20	D2-Oct20	D2-Nov20	D2-Dec20	D2-Jan21	D2-Feb21	LUR20-Feb15	LUR20-Mar15	LUR20-Apr15	LUR20-May15	LUR20-Jun15	LUR20-Jul15	LUR20-Aug15	LUR20-Sep15	LUR20-Oct15	LUR20-Nov15	LUR20-Jan16	LUR20-Feb16	LUR20-Mar16	LUR20-Abr16	LUR20-May16	LUR20-Jun16	LUR20-Jul16	LUR20-Aug16	LUR20-Sep16	LUR20-Nov16	LUR20-Dec16	LUR20-Jan17	LUR20-Feb17	LUR20-Mar17	LUR20-Apr17	LUR20_May17	LUR20-Jun17	LUR20-Jul17	LUR20-Aug17	LUR20-Sep17	LUR20-Oct17	LUR20-Nov17	LUR20-Jan18	LUR20-Feb18	LUR20-Mar18	LUR20-Apr18	LUR20-May18	LUR20-Jun18	LUR20-Jul18	LUR20-Aug18	LUR20-Sep18	LUR20-Oct18	LUR20-Nov18	LUR20-Feb19	LUR20-Mar19	LUR20-Apr19	LUR20-Jul19_STR	LUR20-Aug19	LUR20-Sep19	LUR20-Oct19	LUR20-Nov19	LUR20-Dec19	LUR20-Jan20	LUR20-Feb20	LUR20-Mar20	LUR20-Apr20	LUR20-May20	LUR20-Jun20	LUR20-Jul20	LUR20-Aug20	LUR20-Sep20	LUR20-Oct20	LUR20-Nov20	LUR20-Dec20	LUR20-Jan21	LUR20-Feb21	classification
SWARM_2594	0	0	7	2	6	0	0	0	0	0	0	0	0	0	0	21	8	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	5	1	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0	0	0	23	80	4	0	0	0	0	0	0	0	0	0	0	17	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	7	2	0	0	0	0	0	0	0	0	0	11	2	5	0	0	0	0	Main genome;Eukaryota;Archaeplastida;Chloroplastida;Prasinodermophyta;Prasinodermophyceae;Prasinococcales;Prasinococcales-Clade-B;Prasinococcales-Clade-B X;Prasinococcales-Clade-B X sp.
SWARM_2597	1	0	0	0	0	0	6	17	6	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	8	10	3	0	1	1	0	0	0	0	0	1	0	0	0	0	0	68	2	4	0	0	1	0	0	0	5	1	9	0	0	2	0	0	0	1	5	11	0	0	18	0	0	3	0	0	0	34	1	0	0	0	39	0	2	0	0	2	0	0	0	0	0	4	14	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11 X;Dino-Group-II-Clade-10-and-11 X sp.
SWARM_410	0	1	0	0	18	17	215	6	4	0	0	0	0	6	102	63	42	12	7	24	13	0	11	1	0	122	5	146	0	3	5	6	0	0	0	0	0	16	0	0	180	19	22	2	0	0	0	4	83	428	6	12	3	80	0	37	1	0	0	9	108	0	67	4	41	1	0	0	0	0	0	0	51	4	507	521	12	16	0	0	0	0	0	436	76	19	13	16	28	2	2	0	0	786	3	68	25	2	6	12	0	0	0	0	0	0	0	0	15	2	1	0	1	86	0	5	18	2	15	0	1	2	0	0	0	7	0	6	96	0	16	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-44;Dino-Group-II-Clade-44 X;Dino-Group-II-Clade-44 X sp.
SWARM_2319	0	0	0	0	0	0	0	1	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0	9	0	26	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	42	103	26	0	0	0	0	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	20	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-3;Dino-Group-II-Clade-3 X
SWARM_2592	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Noctilucophyceae;Noctilucales;Noctilucaceae;Noctiluca
SWARM_1965	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	2	1	4	0	0	0	0	0	0	0	1	5	0	3	0	42	0	0	0	0	17	10	25	30	9	1	0	1	0	0	3	0	2	16	1	1	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	11	0	2	20	6	9	1	49	3	0	0	0	0	0	9	0	1	4	2	0	0	0	0	0	16	13	85	11	14	0	1	1	3	6	0	4	10	0	1	0	0	24	0	0	0	1	2	5	Main genome;Eukaryota;Amorphea;Mesomycetozoa;Ichthyosporea;Rhynosporida
SWARM_1964	0	0	227	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	16	21	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0	44	6	0	0	0	0	0	0	0	0	0	0	3	4	0	0	6	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	22	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae X;Chrysophyceae XX;Chrysophyceae XXX;Chrysophyceae XXX sp.
SWARM_208	13	534	690	2	8	4	0	0	5	0	69	17	233	866	126	63	12	0	0	0	8	6	16	72	2273	110	12	0	0	0	0	0	0	0	0	36	1	51	0	68	0	0	11	94	14	66	82	2205	425	150	0	6	4	15	0	3	32	333	435	67	34	3	0	0	0	3	8	9	151	58	431	0	2	5	2	3	0	0	0	72	72	241	982	461	2	2	6	0	0	1	1	63	38	180	1	0	12	0	0	0	0	0	3	0	1	0	0	0	0	15	3	10	937	343	30	1	3	5	2	0	0	0	2	85	185	57	5	1	0	0	0	2	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Dictyochophyceae;Florenciellales;Pseudochattonella family incertae sedis;Pseudochattonella
SWARM_209	126	273	44	8	38	40	3	4	9	4	58	6	121	32	21	63	20	18	12	3	244	1	101	23	330	81	21	6	21	48	3	15	13	40	6	234	1	87	0	25	7	23	64	21	13	26	434	418	31	97	176	0	7	25	1	624	16	566	47	355	108	37	96	89	5	23	1080	197	2378	615	348	6	74	16	66	478	4	23	1	36	53	211	37	56	33	40	5	9	77	0	123	494	128	120	11	8	11	3	4	3	7	2	1	1	0	1	1	3	56	55	24	6	168	25	79	98	6	5	5	2	12	173	2	128	18	349	6	35	75	57	6	24	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina sp.
SWARM_202	2	57	2	1	175	181	51	40	47	3	40	60	54	94	65	13	125	383	119	6	38	10	14	67	428	147	35	33	22	481	94	32	72	54	0	430	0	91	0	23	50	34	107	39	26	82	485	207	138	134	168	70	88	18	2	157	3	129	2	10	58	8	31	160	35	46	220	15	429	93	75	0	5	1	284	61	44	34	24	74	35	204	108	23	48	480	16	61	32	4	2	920	255	205	26	23	369	35	18	8	6	0	0	0	0	0	0	0	1	37	4	4	147	180	141	87	29	78	5	1	4	29	0	29	0	6	2	225	54	73	20	32	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;MOCH-2;MOCH-2 X;MOCH-2 XX;MOCH-2 XXX
SWARM_203	0	0	0	0	0	0	0	4	590	70	0	0	2	0	1	0	0	1	0	414	85	4	0	0	0	0	0	0	0	0	0	1	414	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	1356	11	0	0	0	0	0	0	0	0	0	2	2	1099	68	0	1	4	0	0	0	0	4	7	3355	335	13	0	0	0	1	0	0	0	287	151	9	4	0	0	0	0	0	0	0	4	766	45	0	0	0	0	0	0	0	0	12	0	0	0	0	1	1	2	0	1515	160	3	0	5	0	0	0	0	0	1	0	2	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida X
SWARM_2692	0	0	0	0	39	2	0	2	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	4	7	0	11	0	0	0	0	0	0	0	0	6	5	0	1	0	0	0	0	0	8	6	15	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	32	4	10	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	80	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	Main genome;Eukaryota;Amorphea;Choanoflagellida;Choanoflagellida (phylum);Choanoflagellatea;Acanthoecida;Stephanoecidae Group E;Stephanoecidae Group E X;Stephanoecidae Group E X sp.
SWARM_2690	0	0	0	0	0	7	2	0	2	0	0	0	0	0	0	0	0	55	0	0	0	1	0	0	0	0	0	0	0	5	9	2	0	0	0	0	0	0	0	0	8	6	24	0	0	0	0	0	0	0	0	2	8	5	1	0	0	0	0	0	0	0	0	16	2	19	2	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	4	1	0	5	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	3	5	4	2	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5 X
SWARM_198	25	4	21	0	141	12	39	132	39	202	2038	111	6	1	3	249	591	88	55	34	172	174	91	3	21	2	306	547	1	30	24	59	303	319	7	298	0	1179	61	71	32	143	45	50	211	75	269	13	663	981	487	16	12	19	3	266	1	17	118	1197	207	114	36	21	37	94	213	16	119	20	12	1	51	42	168	84	262	107	25	1439	27	2	1	9	311	97	0	102	53	145	65	129	43	0	28	361	58	13	31	26	8	4	3	4	0	18	10	9	218	196	15	28	12	1048	832	524	22	33	13	14	16	45	1	15	148	763	30	117	24	8	96	83	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3E;MAST-3E X;MAST-3E XX;MAST-3E XX sp.
SWARM_2314	0	9	0	0	1	0	0	0	0	0	0	0	0	12	2	2	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	2	0	1	0	27	0	0	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	278	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-2;Dino-Group-II-Clade-2 X;Dino-Group-II-Clade-2 X sp.
SWARM_2508	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	13	0	208	0	0	0	2	1	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1
SWARM_192	18	2	3	24	7	92	59	269	176	6	32	6	6	2	0	3	1	224	23	58	48	660	6	0	0	18	17	6	0	141	404	1338	794	87	67	16	3	73	9	0	521	1218	423	106	26	1	1	6	63	333	655	2087	170	85	12	0	16	6	0	0	21	27	70	104	137	416	263	13	3	27	0	0	37	23	37	39	638	288	19	20	0	0	10	0	4	126	237	731	285	210	16	7	0	24	15	1	23	2	554	73	35	14	1	0	0	0	1	0	237	130	29	2	1	49	27	837	474	475	70	74	6	0	0	2	1	1	4	0	70	46	261	104	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4 X;Dino-Group-I-Clade-4 X sp.
SWARM_193	0	2	5	0	2	0	0	19	37	0	0	0	0	0	1	0	0	1950	109	39	1	5	0	0	0	0	0	1	0	1932	3613	36	0	6	0	0	0	0	0	0	608	430	32	1	1	0	0	0	0	0	0	4	5	8	0	0	8	0	0	0	3	0	0	5	1	6	0	0	0	0	0	0	0	0	13	0	10	27	0	0	0	0	0	0	0	1642	24	100	22	0	0	7	0	0	0	0	0	38	37	0	5	0	0	0	0	0	0	0	224	3	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	2	0	3	1	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7 X;Dino-Group-II-Clade-7 X sp.
SWARM_1805	0	0	48	0	21	6	0	0	1	0	0	0	0	13	15	50	5	22	0	1	0	0	0	0	0	22	1	2	0	4	2	0	0	0	0	0	0	9	0	1	0	4	0	0	0	0	0	6	1	24	5	0	0	0	0	1	1	0	5	1	81	0	0	3	0	1	0	0	0	0	2	1	0	16	10	3	0	0	0	0	0	0	15	2	19	11	1	9	0	0	0	0	2	3	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	32	6	0	0	2	0	0	1	0	0	5	21	23	1	0	2	1	0	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3J;MAST-3J X;MAST-3J XX;MAST-3J XX sp.
SWARM_966	0	0	0	0	0	0	1	0	8	14	16	2	0	0	2	0	0	0	0	28	73	2	0	0	0	0	0	0	0	0	0	0	34	86	0	0	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	0	1	167	0	0	0	0	0	0	0	0	3	0	47	1	11	271	4	3	0	0	0	0	0	0	18	31	13	29	0	0	0	0	0	0	0	20	84	75	0	1	0	0	0	0	0	0	0	58	0	2	0	2	0	0	0	0	0	193	2	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	1	0	30	6	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;CCW10-lineage
SWARM_194	486	271	10	0	11	16	0	0	1	0	617	134	226	9	0	2	8	3	1	0	22	6	97	15	15	61	87	7	0	15	0	0	0	8	2	510	25	0	0	0	0	0	0	2	498	30	158	5	13	2	66	1	0	0	0	1036	111	436	90	5	4	6	26	0	0	0	8	0	1078	90	584	0	0	79	271	38	0	0	0	218	122	37	7	6	4	1	0	4	0	3	22	209	0	8	0	8	59	1	0	1	0	0	1	5	0	0	0	2	2	8	0	92	5	1	14	94	1	0	0	0	0	422	20	312	34	8	0	3	8	0	0	1	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3E;MAST-3E X;MAST-3E XX
SWARM_2268	0	0	0	0	10	14	0	0	0	0	0	0	0	0	0	0	12	13	2	0	0	0	0	0	0	40	1	9	6	9	2	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	105	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	66	1	0	0	0	0	0	0	0	50	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II X;Dino-Group-II XX
SWARM_801	0	0	0	0	95	24	9	5	0	0	0	0	0	0	0	0	0	139	5	2	0	5	1	0	0	0	0	0	0	12	28	81	16	264	0	7	0	0	0	9	119	97	13	0	1	0	0	0	0	0	45	4	0	0	0	4	1	0	0	0	0	0	0	0	3	19	0	1	14	0	0	0	0	0	417	158	0	4	1	0	0	0	0	0	0	144	7	18	0	54	0	0	0	0	0	0	0	33	49	2	14	155	0	0	0	0	1	5	8	0	0	0	0	0	0	13	0	0	0	0	3	4	0	0	0	0	0	0	0	1	0	15	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11 X;Dino-Group-II-Clade-10-and-11 X sp.
SWARM_1318	0	0	0	0	0	0	1	0	8	21	0	0	0	0	0	0	1	0	21	15	0	0	1	0	0	0	0	4	0	0	0	0	0	13	4	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	168	1	1	0	0	0	0	0	0	0	1	1	116	0	51	0	0	0	0	0	0	22	7	14	7	52	0	7	0	0	0	2	3	4	3	1	7	0	0	7	0	2	0	9	0	0	0	0	1	12	0	0	0	0	0	3	0	3	0	3	4	0	0	0	1	139	16	4	0	1	0	0	0	1	7	0	15	11	148	0	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage X;Protaspa-lineage X sp.
SWARM_1319	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	6	21	0	0	0	0	0	0	0	6	0	54	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulales;Labyrinthulaceae;Labyrinthulaceae X;Labyrinthulaceae X sp.
SWARM_805	0	0	3	0	40	3	3	2	9	4	76	0	0	0	0	0	3	11	7	8	0	17	12	0	0	0	0	0	0	30	5	2	7	422	0	1	0	0	0	0	1	9	2	89	0	96	0	0	0	0	3	28	2	1	0	2	1	0	0	0	0	104	0	0	2	17	2	0	0	31	0	0	0	120	0	2	2	24	0	150	4	0	0	3	3	10	0	29	26	53	8	1	1	0	0	0	0	0	2	0	0	69	64	0	0	0	0	0	0	2	97	3	0	1	26	4	15	1	0	0	0	0	3	0	0	0	2	7	3	1	4	214	Main genome;Eukaryota;Amorphea;Choanoflagellida;Choanoflagellida (phylum);Choanoflagellida X;Choanoflagellida XX;Choanoflagellida XX Clade-3;Choanoflagellida XX Clade-3 X;Choanoflagellida XX Clade-3 X sp.
SWARM_3465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5 X;Dino-Group-I-Clade-5 X sp.
SWARM_808	0	0	21	0	0	0	0	0	0	0	0	0	0	10	0	0	0	3	0	0	0	0	0	2	1	0	0	2	0	525	0	0	0	0	0	0	25	6	0	0	24	0	0	0	0	227	0	0	0	0	10	0	2	0	0	2	130	24	482	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	6	0	0	0	0	12	0	0	0	0	0	0	1	2	0	0	0	15	0	2	0	2	0	388	10	1	0	0	0	0	0	246	0	0	1	1	3	0	0	1	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros lauderi genus incertae sedis;Chaetoceros lauderi
SWARM_2468	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	14	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	8	13	0	2	0	0	0	2	0	0	0	0	0	9	8	1	0	0	0	0	0	0	0	0	3	10	2	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	49	16	0	2	1	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-3 X;Dino-Group-I-Clade-3 X sp.
SWARM_1310	0	0	0	0	0	0	20	38	12	6	0	0	0	0	0	0	0	0	0	22	13	0	37	0	0	0	0	0	0	0	1	87	5	95	8	0	0	0	0	0	0	0	21	47	0	0	0	2	0	0	0	0	0	5	0	3	0	0	0	0	0	0	2	2	48	23	28	1	0	1	0	0	0	0	0	13	44	14	5	0	2	0	0	0	0	0	0	12	57	5	28	3	1	0	0	0	0	0	72	33	4	30	1	0	0	0	0	0	0	54	3	0	0	0	0	0	0	0	1	4	2	1	0	0	0	0	0	0	3	1	14	11	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5 X;Dino-Group-II-Clade-5 X sp.
SWARM_1311	0	0	0	0	1	0	3	1	0	0	0	0	1	5	38	2	0	2	0	0	0	0	0	0	5	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	322	17	0	55	1	0	0	1	0	0	3	39	11	0	4	3	3	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	141	11	0	0	5	2	0	0	0	1	8	0	2	0	10	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	90	0	1	73	0	1	1	0	0	0	0	0	30	1	1	4	1	4	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7 X
SWARM_1317	7	0	0	0	3	0	3	0	0	0	5	0	0	5	0	0	2	0	1	0	0	0	0	0	0	3	60	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	311	0	0	0	4	0	0	0	0	0	0	8	0	1	3	0	105	0	0	0	0	0	0	0	26	0	0	0	21	1	0	0	4	0	0	0	0	0	6	5	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	116	0	2	0	0	1	0	0	0	22	0	1	45	1	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage X;Protaspa-lineage X sp.
SWARM_6492	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	Main genome;Eukaryota;SAR;Alveolata;Perkinsea;Perkinsida class incertae sedis;Perkinsida;Perkinsida X
SWARM_2289	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	31	0	0	15	0	0	0	0	0	0	0	91	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	5	6	0	0	0	0	0	0	0	1	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	7	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7 X;Dino-Group-II-Clade-7 X sp.
SWARM_2288	0	0	0	0	25	5	5	0	6	0	0	0	0	0	0	0	4	21	1	0	0	0	0	0	0	0	0	0	0	96	21	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	1	12	6	0	0	0	0	0	0	0	0	0	0	29	0	0	6	0	0	0	0	0	0	0	44	6	1	0	0	0	0	0	0	0	0	6	1	13	3	0	0	0	0	0	0	0	30	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	6	1	1	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-22;Dino-Group-II-Clade-22 X;Dino-Group-II-Clade-22 X sp.
